log outdegree,log S,log Sinter,log indegree,log input purchases
-9.23290390458842,-0.772332745211517,-2.38727565524405,-7.5950589288782,-1.26188097053022
-7.33330444252301,-2.8504136889651,-3.36116494973125,-8.5490595468671,-3.3399619142838
-9.00703910977694,-0.637006917484166,-2.08395869409895,-7.53417358817879,-1.12655514280287
-8.99674811810033,-1.4165965579585,-2.85608692048302,-7.88704314247874,-1.90614478327721
-11.3129347956033,-0.834404809217756,-4.24272742961135,-7.62303833041209,-1.32395303453646
-6.96979724641792,0.16374600060797,-0.223620348986522,-7.17713335527134,-0.325802224710735
-5.39468029233535,0.871375454244427,0.768988877443946,-6.86632264900188,0.381827228925722
-9.52396979971203,-0.653189410568037,-2.49547505373144,-7.54144615487741,-1.14273763588674
-10.0576911869193,-0.477555651920295,-2.76246349358258,-7.46263472026253,-0.967103877239001
-9.71925950014017,-0.842644286913335,-2.84342068721572,-7.62675475482607,-1.33219251223204
-8.60994683481892,2.48416867114492,1.31168907928484,-6.17516517214418,1.99462044582622
-6.11295518963595,0.0869378622333893,-0.104773535215341,-7.21113861387568,-0.402610363085317
-6.95193204676776,-0.843219195747991,-1.22520988303734,-7.62701427396066,-1.3327674210667
-9.09497860091757,-0.72414528883813,-2.23555821056106,-7.57336070452317,-1.21369351415684
-8.58165671356614,1.61247880389869,0.458437966698835,-6.54569062059018,1.12293057857999
-10.7561803985342,1.6628949535761,-1.23693880096904,-6.52406391915265,1.17334672825739
-7.71539847780652,0.434437124483303,-0.236565880201968,-7.05770852246875,-0.0551111008354027
-8.25309724852797,-0.0283192030167513,-0.980071608386999,-7.26226223246307,-0.517867428335457
-8.9275679240412,0.101832287030243,-1.28795752057807,-7.20453979358133,-0.387715938288462
-8.68042210947274,-1.83407549934427,-3.0531619464255,-8.07808720852466,-2.32362372466298
-6.47042943698761,2.37423672422712,2.11521299168858,-6.22149203189058,1.88468849890842
-8.99819823542854,-1.4528116741306,-2.89335238431376,-7.90355888370176,-1.94235989944931
-9.59258271994316,-2.06635432770111,-3.96381939325614,-8.18499682345829,-2.55590255301981
-10.212181843985,1.0738846641403,-1.34412504580367,-6.77820581936805,0.584336438821593
-9.48182785295144,0.198839382321485,-1.60984023207791,-7.16161395904674,-0.29070884299722
-8.48169411042713,-1.79285506955715,-2.88301013152889,-8.05916067653061,-2.28240329487585
-8.14220430337816,0.566938719037652,-0.321674696103062,-6.99948893427883,0.0773904937189466
-7.55174460128138,-1.42630937535427,-2.02471218577203,-7.89147160939592,-1.91585760067298
-7.22422370240313,-0.156681639430955,-0.627530656478296,-7.31933666767123,-0.646229864749661
-5.605928201285,1.14005630816839,1.01662372531626,-6.74949521404288,0.650508082849681
-9.2848639409588,-2.01524101273692,-3.66991840358836,-8.1614337282789,-2.50478923805563
-6.26191661815798,-0.286343901093212,-0.503910215509095,-7.3771353224847,-0.775892126411917
-9.72065692943411,3.33897261110513,1.33704679690664,-5.81899060073972,2.84942438578643
-8.70670009632825,0.543018675461538,-0.693687816865567,-7.00998749208248,0.0534704501428325
-6.16223348522741,-0.167998314114439,-0.367936218157836,-7.32437598371666,-0.657546539433145
-7.79776980244465,-1.07087409211515,-1.78069412492751,-7.72992672630561,-1.56042231743385
-7.07408208972004,0.125673308175001,-0.294326151042394,-7.19398247107565,-0.363874917143704
-5.71526131116584,-0.0236371979197889,-0.159511740266278,-7.26018426128245,-0.513185423238495
-9.4592931929979,-0.0246759364217357,-1.81547689111666,-7.26064444851779,-0.514224161740441
-7.15182673845952,0.336428135406067,-0.109321746145896,-7.10087345117754,-0.153120089912638
-10.8227390223567,-1.16967899015712,-4.12961505590199,-7.77472768099484,-1.65922721547582
-7.44338266986383,1.54551889815713,0.991905633069926,-6.57445090066779,1.05597067283843
-9.70452892296186,-0.68641501704285,-2.67508584567948,-7.55638504083178,-1.17596324236156
-8.58123916969022,-0.403347320841794,-1.55711727694664,-7.42941508352319,-0.8928955461605
-10.9430140869298,1.576252857987,-1.49281151109915,-6.56124507247218,1.0867046326683
-8.48678481834083,-1.24126707770568,-2.33462720558725,-7.80723869433129,-1.73081530302438
-6.60790652941784,2.42535596475315,2.13531773297713,-6.19993510131658,1.93580773943444
-9.56481820602304,-0.122787550603218,-1.99785589739732,-7.30425217054061,-0.612335775921924
-7.67727492899081,-0.558486247005838,-1.21204053229596,-7.49891751797235,-1.04803447232454
-8.08623190883904,-0.526278897761338,-1.38404225537639,-7.48447155733528,-1.01582712308004
-8.98030649721344,-1.1066467897995,-2.53425253220977,-7.7461376227109,-1.59619501511821
-6.22885872290428,-3.19112922078882,-3.40270024119827,-8.70877224580314,-3.68067744610752
-9.91851453075399,-2.32338956697612,-4.49012530620381,-8.3038076814399,-2.81293779229482
-7.95340407944189,-0.524545728285477,-1.31187374127974,-7.48369443446692,-1.01409395360418
-10.2825535225745,0.102149265092244,-2.37710351575943,-7.20439943301925,-0.387398960226462
-8.31313657165098,-1.62554347139434,-2.61258466467901,-7.98248130432919,-2.11509169671305
-11.4811418212765,-0.474893839911201,-4.03898979192817,-7.46144235337758,-0.964442065229907
-7.57863564780437,0.966276232562225,0.356355367479975,-6.82498178456754,0.476728007243519
-8.87643455374474,-2.89423164848866,-4.24780988459331,-8.56954841514745,-3.38377987380737
-7.4851374662085,2.74196265765508,2.17139807689406,-6.06698918654395,2.25241443233638
-9.96668863482913,-2.51598532043428,-4.72342725729567,-8.3931780336369,-3.00553354575299
-7.51521421602054,-0.304241356729315,-0.887254727487868,-7.38512411665033,-0.793789582048021
-9.98718493854355,-3.03953091553768,-5.26435634072328,-8.63759668536892,-3.52907914085639
-8.32709901479727,0.334876287467249,-0.660481140158795,-7.10155753555931,-0.154671937851457
-10.3612923537077,-0.0991264472081648,-2.64732591194566,-7.29372782792486,-0.588674672526871
-7.76103363887658,-0.5080732767326,-1.20039291882299,-7.47630974905402,-0.997621502051306
-8.30722383159527,0.779215443433089,-0.204316320723378,-6.90654603049602,0.289667218114384
-8.96533471632025,-1.20117493916463,-2.61799767886583,-7.78902596133181,-1.69072316448334
-8.70081767463897,0.217653326819868,-1.01509755404559,-7.15329834559274,-0.271894898498838
-9.09553803558989,-1.32620442731516,-2.83803140330197,-7.8458676154885,-1.81575265263386
-7.49296477667582,1.27992839694223,0.706143311450247,-6.68893778086632,0.790380171623521
-6.43286461119679,0.667941600747053,0.416868230699329,-6.9552156444238,0.178393375428348
-9.05999846725557,-1.00557928034175,-2.49120244687458,-7.70036517182392,-1.49512750566045
-6.58768126348034,2.9695529842862,2.68427151684826,-5.97203003458303,2.48000475896749
-10.6026257347852,-2.63036726260123,-5.39240043238444,-8.44639390287069,-3.11991548791993
-8.5315334858793,1.38403412098471,0.26227597051786,-6.64398329384858,0.894485895666008
-8.97187820981957,0.587373124488838,-0.834157692169022,-6.99052433849463,0.0978248991701327
-8.63162029331386,-0.720390548239579,-1.90710175433519,-7.57167080835672,-1.20993877355829
-7.2642725159578,0.0505541333232481,-0.434651057923096,-7.22726403146259,-0.438994091995458
-7.94118668697592,0.949821234723439,0.168774354807971,-6.83214388758898,0.460273009404733
-5.54590249283719,4.08963273865388,3.97256511472624,-5.51227454279447,3.60008451333517
-8.37636161033671,-1.39978929263659,-2.42481635486283,-7.87938194230024,-1.88933751795529
-7.4158894998683,0.504391450495576,-0.0382693428283616,-7.02695187505525,0.0148432251768705
-6.93679119648997,0.832295527903488,0.454812502709754,-6.88336926535152,0.342747302584782
-7.75961312065962,-0.582183403587587,-1.27383244462721,-7.50955206285263,-1.07173162890629
-8.37208358016065,0.0723894654626439,-0.950040833201286,-7.21758470068525,-0.417158759856062
-7.03345499244457,1.06786083141422,0.660831311453378,-6.78082149699127,0.578312606095509
-9.77366080821494,0.37174026282782,-1.67394453320752,-7.0853114954862,-0.117807962490886
-8.40549613645852,0.626874547935007,-0.415937876935492,-6.97320559110445,0.137326322616301
-6.58806786800916,0.654994846102081,0.369622984406574,-6.96088551386292,0.165446620783375
-7.7545421279576,0.00509643103595226,-0.684162350133558,-7.24742814251899,-0.484451794282754
-7.97346816526959,-0.960781905881895,-1.758497497182,-7.68010436215351,-1.4503301312006
-8.23858690885913,0.0469891617803171,-0.89635029209142,-7.22884467312835,-0.442559063538389
-11.8087845016228,-0.0484330452922654,-3.91808295085313,-7.27119609771708,-0.537981270610971
-9.32429588397112,1.74186784063348,0.0567803943676489,-6.49023528690786,1.25231961531478
-7.38629525504364,1.87077419927399,1.339718479886,-6.43514366172365,1.38122597395529
-8.61619032344058,-1.5847596121503,-2.76132973340285,-7.96382471393152,-2.074307837469
-7.98773587811178,-1.56974262849296,-2.37489963062203,-7.95695864081129,-2.05929085381166
-9.88227875785168,-0.161411347796733,-2.29767212840147,-7.32144237985408,-0.650959573115439
-9.08880068564991,-1.49201535339738,-2.99885943492318,-7.92144976527283,-1.98156357871608
-8.14335335573383,0.820966158696182,-0.0682877668932748,-6.88831387376594,0.331417933377476
-8.16491556196713,-0.290498174724922,-1.1918251942445,-7.37898889490168,-0.780046400043628
-8.75138597138997,-0.75667147914702,-2.02363772735331,-7.58800467353175,-1.24621970446573
-8.67488877662794,-1.12270829226492,-2.33810106710413,-7.7534196013519,-1.61225651758362
-8.9659675462313,-1.13345905739171,-2.55073681308815,-7.75829501168903,-1.62300728271041
-7.6913013274173,0.420997071633856,-0.238938929189915,-7.06362269006085,-0.0685511536848493
-8.13103609742037,-0.806240032588691,-1.6886430257498,-7.61033877308506,-1.2957882579074
-7.64291996716824,-0.957053087085065,-1.59516306155435,-7.67841869061844,-1.44660131240377
-6.28150230315523,-1.20743470769655,-1.42862537175264,-7.7918696590383,-1.69698293301525
-6.69222152866495,0.946531120943325,0.635915834488666,-6.83357639093709,0.45698289562462
-7.38929028032636,-1.29205315614081,-1.82427481933559,-7.83032871265029,-1.78160138145952
-9.01346931673941,-0.464331100901833,-1.91595391176888,-7.45671120732923,-0.953879326220539
-7.01681269315328,-0.25508946240112,-0.656901227010766,-7.36318951765413,-0.744637687719825
-10.1860845630409,0.251867504089103,-2.14352488394375,-7.13818407254198,-0.237680721229602
-8.78539772347216,-0.262733543923806,-1.55297818599835,-7.36659929322165,-0.752281769242511
-9.25259113120702,-0.43798726146985,-2.06793941738814,-7.44491587966192,-0.927535486788556
-7.86483099767295,0.240369222943512,-0.502180762581722,-7.14326229260447,-0.249179002375194
-5.97796875369091,1.05372761263848,0.882990455615957,-6.78696024297747,0.564179387319776
-8.07875388768119,-0.766447917644021,-1.62014188225694,-7.59240798474686,-1.25599614296273
-6.9352216966569,0.504026402576268,0.127008083033996,-7.02711235476922,0.0144781772575623
-6.84362631803058,-1.11340805262805,-1.46411779854633,-7.7492030940075,-1.60295627794675
-7.84458066494784,0.91030925435047,0.177749360321205,-6.84935172847505,0.420761029031764
-8.30129345332839,-1.44668996801266,-2.42670949097924,-7.900766336722,-1.93623819333137
-9.59727485882461,0.602467016999362,-1.29879189649081,-6.98390504252121,0.112918791680656
-8.78067917804011,1.32496734782997,0.0379648804101592,-6.66947694616632,0.835419122511263
-7.17448518676299,-0.021504433509016,-0.474992556285334,-7.25923625646292,-0.511052658827722
-5.51094791804382,1.95828416761341,1.844778156469,-6.39783424096241,1.4687359422947
-7.12985066215601,-0.878144177702835,-1.31649008305886,-7.64277381543915,-1.36769240302154
-8.13057285414354,-0.472484515689125,-1.35463048058082,-7.46036305467962,-0.962032741007831
-7.43476790393947,0.989339513474356,0.439175916815378,-6.8149475602873,0.49979128815565
-8.53904401176521,-3.07894041928177,-4.20550434465909,-8.65608164042529,-3.56848864460047
-6.85977696150241,-0.417177640930622,-0.772411349156876,-7.4356028860822,-0.906725866249328
-6.70173249082853,2.94931313582392,2.63629981834739,-5.98045408980535,2.45976491050521
-7.94558126811197,-0.529721078313281,-1.31302346947841,-7.48601505437849,-1.01926930363199
-8.95848250331988,-0.719067727752097,-2.13096785283861,-7.57107548785682,-1.2086159530708
-6.28079798753184,1.35580659153758,1.13474743207299,-6.65616275845321,0.866258366218875
