-0.49751,-7.0428,-7.3164
1.4515,-8.4166,-8.7054
-0.38132,-6.5778,-6.8378
-0.44866,-5.8287,-6.0644
-1.1484,-7.6329,-7.9238
-0.10683,-6.5938,-6.8525
-0.65103,-7.5239,-7.8095
0.7503,-7.0749,-7.3413
-0.13147,-7.5714,-7.8548
-0.19401,-9.575,-9.8904
-1.4793,-8.1686,-8.4708
-0.19712,-10.095,-10.418
-2.0646,-7.5075,-7.8016
0.7048,-8.8495,-9.1494
-0.71702,-8.413,-8.7146
-1.2185,-10.213,-10.543
-0.89061,-4.5738,-4.7655
-1.2637,-6.7531,-7.0238
1.599,-8.1728,-8.4567
1.6393,-10.156,-10.469
-0.32731,-7.6974,-7.9845
0.49267,-8.5285,-8.8249
1.5548,-9.6918,-9.9991
2.6121,-8.0541,-8.3295
-1.853,-6.2396,-6.498
0.54938,-4.5649,-4.7499
-1.212,-8.7925,-9.1025
1.3838,-9.0509,-9.3499
-1.9426,-7.6583,-7.9546
-0.034032,-7.1735,-7.4474
0.27525,-10.479,-10.804
0.08853,-7.8642,-8.1519
-0.1748,-9.22,-9.5302
0.71177,-5.9197,-6.1517
1.1567,-7.9276,-8.2098
1.6314,-7.5236,-7.7948
-0.67723,-7.7367,-8.0267
0.99028,-10.618,-10.941
-0.1875,-9.5748,-9.8902
-0.32771,-6.7963,-7.0622
1.1976,-7.41,-7.6815
0.67887,-5.4788,-5.6957
0.28848,-6.9914,-7.2586
0.80156,-8.0598,-8.3467
0.67715,-4.4218,-4.6011
-0.47049,-7.7572,-8.0464
-1.4828,-7.3742,-7.6618
-1.1024,-7.9555,-8.252
-0.11706,-10.271,-10.596
-0.56046,-5.1437,-5.355
-1.3088,-8.6086,-8.9164
-0.45082,-8.5041,-8.8056
-0.76583,-5.4543,-5.6782
0.0087961,-8.4638,-8.762
-0.12033,-3.5826,-3.7352
0.22833,-7.9674,-8.2561
-0.010099,-8.8971,-9.2018
-0.78352,-5.9675,-6.21
-0.77689,-7.9148,-8.2087
0.48739,-8.5143,-8.8105
-0.23124,-7.5367,-7.82
-0.63887,-4.4661,-4.6526
-0.52853,-8.7967,-9.1029
0.57693,-7.6116,-7.8914
0.76535,-6.7676,-7.0257
-0.029667,-8.9464,-9.2519
0.40012,-8.2374,-8.5296
0.72038,-9.8401,-10.154
-0.043864,-5.3627,-5.5794
-1.4868,-5.836,-6.078
0.93633,-8.3418,-8.6325
-0.40431,-7.6919,-7.9793
-0.87612,-6.2513,-6.5041
0.71946,-9.3916,-9.6993
-1.6712,-9.3217,-9.6415
0.87157,-8.6428,-8.9387
-0.083561,-8.8968,-9.202
1.3223,-9.2661,-9.5686
1.0509,-7.2582,-7.5272
0.50303,-8.6139,-8.9115
-1.2556,-8.3611,-8.665
-0.60717,-7.3595,-7.6414
2.4779,-7.8686,-8.1414
0.42257,-6.2998,-6.546
0.60184,-7.2779,-7.5502
-0.69018,-4.9893,-5.1956
0.28665,-8.8007,-9.1024
-0.68328,-8.6353,-8.9401
0.029853,-8.8505,-9.1543
-0.382,-7.8614,-8.1519
-1.7189,-7.9888,-8.2895
1.5675,-9.432,-9.7355
-0.087951,-8.4185,-8.7165
-1.5367,-5.2453,-5.4656
-0.26495,-8.7858,-9.0903
-0.32952,-6.9318,-7.2014
-0.61368,-8.879,-9.1869
1.432,-9.1975,-9.4984
-0.58171,-7.7434,-8.0329
